,id,title,all
4096,44639,Inside Job,charles ferguson matt damon documentary corruption
4097,301351,We Are Your Friends,max joseph zac efron drama dj
4098,4816,Ghost Dog: The Way of the Samurai,jim jarmusch forest whitaker crime deportation
4099,7873,Harsh Times,david ayer christian bale crime watching a movie
4100,331190,Captive,jerry jameson kate mara crime hostage
4101,15186,Full Frontal,steven soderbergh david duchovny comedy independent film
4102,17994,Witchboard,kevin tenney stephen nichols horror ax
4103,1378,Shortbus,john cameron mitchell sook-yin lee romance gay
4107,250124,The Diary of a Teenage Girl,marielle heller bel powley drama 1970s
4108,14284,In the Shadow of the Moon,david sington buzz aldrin documentary nasa
4109,57120,Meek's Cutoff,kelly reichardt michelle williams drama gold
4112,55561,Clockwatchers,jill sprecher toni collette comedy independent film
4113,42889,The Virginity Hit,huck botko matt bennett comedy loss of virginity
4114,10656,Subway,luc besson isabelle adjani action paris
4115,24363,House of D,david duchovny robin williams comedy self-discovery
4117,24746,Six-String Samurai,lance mungia jeffrey falcon action independent film
4119,12109,It's All Gone Pete Tong,michael dowse paul kaye drama disc jockey
4120,27023,Saint John of Las Vegas,hue rhodes steve buscemi comedy independent film
4121,22913,24 7: Twenty Four Seven,shane meadows bob hoskins comedy transporter
4122,273899,Stonewall,roland emmerich jeremy irvine drama stonewall riot
4124,67373,This Thing of Ours,danny provenzano james caan drama heist mafia internet
4126,206296,The Last Five Years,richard lagravenese anna kendrick comedy wife
4127,35219,The Missing Person,noah buschel michael shannon comedy detective
4128,28260,Return of the Living Dead 3,brian yuzna melinda clarke comedy gang
4129,7515,London,hunter richards chris evans drama new york
4130,13075,Sherrybaby,laurie collyer maggie gyllenhaal drama independent film
4131,335866,Circle,aaron hann julie benz horror survival
4132,13510,Eden Lake,james watkins kelly reilly horror beach
4133,215881,Plush,catherine hardwicke emily browning thriller woman director
4134,18238,Lesbian Vampire Killers,phil claydon james corden horror female nudity
4135,22600,Gangster's Paradise: Jerusalema,ralph ziman daniel buckland drama hearing
4137,50698,Grave Encounters,colin minihan sean rogerson thriller camcorder
4139,34335,Nine Dead,chris shadley melissa joan hart crime kidnapping
4141,11302,Bananas,woody allen woody allen comedy revolution
4144,3766,The Lady from Shanghai,orson welles rita hayworth crime new york
4145,18616,No Man's Land: The Rise of Reeker,dave payne stephen martines horror sheriff
4146,18808,Highway,james cox jake gyllenhaal action road movie
4148,198062,Coffee Town,brad copeland glenn howerton comedy coffee shop
4150,174311,All Is Bright,phil morrison paul rudd comedy christmas tree
4151,12602,The Torture Chamber of Dr. Sadism,harald reinl lex barker mystery snake
4152,153795,Straight A's,james cox anna paquin comedy brother brother relationship
4153,17768,A Funny Thing Happened on the Way to the Forum,richard lester zero mostel comedy virgin
4154,13516,Slacker Uprising,michael moore michael moore documentary presidential elections
4155,98549,The Legend of Hell's Gate: An American Conspiracy,tanner beard eric balfour action based on real events
4156,312793,The Walking Deceased,scott dow tim ogletree science fiction spoof
4157,309919,The Curse of Downers Grove,derick martini bella heathcote thriller self-defense
4158,299553,Shark Lake,jerry dugan dolph lundgren thriller lake
4159,21309,River's Edge,tim hunter crispin glover crime sex
4162,26388,Buried,rodrigo cortés ryan reynolds drama isolation
4163,49020,Submarine,richard ayoade craig roberts drama beach
4164,159037,The Square,jehane noujaim khalid abdalla documentary woman director
4165,12838,One to Another,jean-marc barr lizzie brocheré drama france
4166,157293,ABCD (Any Body Can Dance),remo d'souza prabhu deva drama underdog
4167,14048,Man on Wire,james marsh philippe petit thriller judge
4168,356987,Abandoned,john laing dominic purcell drama supervivencia
4170,38358,The Last Exorcism,daniel stamm ashley bell horror exorcism
4171,33511,Nowhere Boy,sam taylor-johnson aaron taylor-johnson drama musician
4172,702,A Streetcar Named Desire,elia kazan vivien leigh drama southern usa
4173,935,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,stanley kubrick peter sellers drama usa president
4174,542,The Crime of Padre Amaro,carlos carrera gael garcía bernal drama heart attack
4175,84175,Beasts of the Southern Wild,benh zeitlin quvenzhané wallis drama refugee camp
4176,1705,Battle for the Planet of the Apes,j. lee thompson roddy mcdowall action post-apocalyptic
4177,62677,Songcatcher,maggie greenwald janet mcteer drama musical
4178,50875,Higher Ground,vera farmiga vera farmiga drama baby
4179,260778,Vaalu,vijay chandar silambarasan comedy teenage love
4180,58492,The Greatest Movie Ever Sold,morgan spurlock morgan spurlock comedy comedian
4181,44562,Ed and His Dead Mother,jonathan wacks eric christmas comedy chainsaw
4182,37232,Travellers and Magicians,khyentse norbu tshewang dendup adventure illusion
4183,4929,Hang 'em High,ted post clint eastwood western prison
4185,9783,Sublime,tony krantz tom cavanagh horror nurse
4186,386826,A Beginner's Guide to Snuff,mitchell altieri joey kern thriller snuff
4187,205126,Independence Daysaster,w.d. hogan casey dubois action ufo
4189,104,Run Lola Run,tom tykwer franka potente action berlin
4190,10894,May,lucky mckee angela bettis drama difficult childhood
4191,246449,Against the Wild,richard boddington natasha henstridge adventure cave
4192,32579,Under the Same Moon,patricia riggen kate del castillo drama independent film
4193,1688,Conquest of the Planet of the Apes,j. lee thompson roddy mcdowall action circus
4194,1999,In the Bedroom,todd field tom wilkinson drama age difference
4195,43947,I Spit on Your Grave,steven r. monroe sarah butler thriller rape
4196,24066,"Happy, Texas",mark illsley steve zahn comedy small town
4199,25312,Yes,sally potter joan allen drama woman director
4200,34106,You Can't Take It With You,frank capra jean arthur comedy monopoly
4201,11426,From Here to Eternity,fred zinnemann burt lancaster war hawaii
4202,13909,She Wore a Yellow Ribbon,john ford john wayne western captain
4203,206284,Grace Unplugged,brad j. silverman aj michalka drama christian
4204,27455,Foolish,dave meyers eddie griffin comedy independent film
4206,7973,Caramel,nadine labaki nadine labaki drama women
4208,15976,The Bubble,eytan fox ohad knoller drama gay
4209,592,The Conversation,francis ford coppola gene hackman crime san francisco
4211,1651,Mississippi Mermaid,françois truffaut jean-paul belmondo crime exotic island
4213,298584,Cabin Fever,travis zariwny matthew daddario horror vacation
4214,10758,Waitress,adrienne shelly keri russell comedy waitress
4215,11690,Bloodsport,newt arnold jean-claude van damme action martial arts
4216,3083,Mr. Smith Goes to Washington,frank capra james stewart comedy corruption
4217,9344,Kids,larry clark leo fitzpatrick drama puberty
4218,10707,The Squid and the Whale,noah baumbach jeff daniels comedy childhood memory
4219,15647,Kissing Jessica Stein,charles herman-wurmfeld jennifer westfeldt comedy jew
4220,308529,Kickboxer: Vengeance,john stockwell alain moussi action martial arts
4221,4174,Spellbound,alfred hitchcock ingrid bergman drama amnesia
4222,20156,Exotica,atom egoyan bruce greenwood drama secret
4223,9464,Buffalo '66,vincent gallo vincent gallo romance prison
4224,49018,Insidious,james wan patrick wilson horror medium
4225,13820,Repo Man,alex cox harry dean stanton comedy california
4226,18079,Nine Queens,fabián bielinsky ricardo darín crime hotel
4227,127918,The Gatekeepers,dror moreh ami ayalon documentary israel
4228,17113,The Ballad of Jack and Rose,rebecca miller daniel day-lewis drama female nudity
4229,129139,The To Do List,maggie carey aubrey plaza comedy sex
4230,507,Killing Zoe,roger avary eric stoltz action paris
4231,4012,The Believer,henry bean ryan gosling drama bomb
4232,14054,Snow Angels,david gordon green kate beckinsale drama suicide
4234,10972,Session 9,brad anderson peter mullan horror schizophrenia
4235,13066,I Want Someone to Eat Cheese With,jeff garlin jeff garlin comedy independent film
4237,11908,Hatchet,adam green joel david moore comedy new orleans
4238,3082,Modern Times,charlie chaplin charlie chaplin drama factory
4240,1961,My Name Is Bruce,bruce campbell bruce campbell comedy parody
4241,51820,The Salon,mark brown dondre whitfield comedy independent film
4242,291362,Road Hard,adam carolla adam carolla comedy road trip
4243,30082,Forty Shades of Blue,ira sachs dina korzun drama independent film
4244,72913,Amigo,john sayles chris cooper drama ambush
4245,23963,Pontypool,bruce mcdonald stephen mchattie horror disc jockey
4246,29406,Trucker,james mottern michelle monaghan drama california
4248,104755,The Lords of Salem,rob zombie sheri moon zombie horror witch
4249,253306,Housebound,gerard johnstone morgana o'reilly horror haunted house
4250,29595,Wal-Mart: The High Cost of Low Price,robert greenwald lee scott documentary usa
4251,46729,Fetching Cody,david ray jay baruchel comedy independent film
4253,137347,Closer to the Moon,nae caranfil vera farmiga comedy bank robbery
4254,290370,Mutant World,david winning kim coates science fiction winter
4259,408,Snow White and the Seven Dwarfs,david hand adriana caselotti fantasy poison
4260,44413,The Holy Girl,lucrecia martel maría alché drama hotel
4261,39209,Shalako,edward dmytryk sean connery western native american
4263,394047,The Dog Lover,alex ranarivelo allison paige drama undercover
4264,312791,GirlHouse,jon knautz ali cobrin horror female nudity
4266,280381,House at the End of the Drive,david worth james oliver thriller ghost story
4267,2661,Batman,leslie h. martinson adam west family submarine
4268,100,"Lock, Stock and Two Smoking Barrels",guy ritchie jason flemyng comedy ambush
4270,309,The Celebration,thomas vinterberg ulrich thomsen drama suicide
4271,27845,Trees Lounge,steve buscemi steve buscemi comedy bar
4272,25784,Journey from the Fall,ham tran kiều chinh drama vietnam
4274,100275,Eddie: The Sleepwalking Cannibal,boris rodriguez thure lindhardt horror cannibal
4275,295914,Queen of the Mountains,sadyk sher-niyaz elina abai kyzy drama biography
4276,42033,Def-Con 4,paul donovan lenore zann science fiction post-apocalyptic
4278,46415,Neal 'n' Nikki,arjun sablok uday chopra comedy musical
4279,38570,The 41–Year–Old Virgin Who Knocked Up Sarah Marshall and Felt Superbad About It,craig moss bryan callen comedy duringcreditsstinger
4280,27588,Forget Me Not,tyler oliver carly schroeder drama independent film
4281,223,Rebecca,alfred hitchcock laurence olivier drama monte carlo
4282,9725,Friday the 13th Part 2,steve miner amy steel horror camping
4283,28580,The Lost Weekend,billy wilder ray milland drama desperation
4284,23730,C.H.U.D.,douglas cheek john heard horror monster
4287,19997,Niagara,henry hathaway marilyn monroe crime clock tower
4288,43266,How Green Was My Valley,john ford walter pidgeon drama wales
4290,1412,"Sex, Lies, and Videotape",steven soderbergh andie macdowell drama sexual obsession
4291,176,Saw,james wan cary elwes horror shotgun
4292,39939,Super Troopers,jay chandrasekhar jay chandrasekhar comedy alcohol
4294,215924,The Amazing Catfish,claudia sainte-luce lisa owen comedy woman director
4295,480,Monsoon Wedding,mira nair naseeruddin shah comedy child abuse
4296,14295,You Can Count on Me,kenneth lonergan laura linney drama independent film
4297,11219,The Trouble with Harry,alfred hitchcock edmund gwenn comedy small town
4298,20770,But I'm a Cheerleader,jamie babbit natasha lyonne comedy coming out
4299,176124,Home Run,david boyd scott elrod drama baseball
4300,500,Reservoir Dogs,quentin tarantino harvey keitel crime traitor
4301,60400,The Blue Bird,walter lang shirley temple drama bird
4302,429,"The Good, the Bad and the Ugly",sergio leone eli wallach western bounty hunter
4303,310569,The Second Mother,anna muylaert regina casé drama brazilian
4304,98369,Blue Like Jazz,steve taylor marshall allman drama book store
4306,89750,"Pink Ribbons, Inc.",léa pool samantha king documentary marketing
4308,86331,Desire,laurent bouhnik déborah révy drama france
4309,355629,The Blade of Don Juan,tom sanchez juan carlos montoya drama peru
4310,16433,Grand Theft Parsons,david caffrey johnny knoxville crime 1970s
4312,43884,The Charge of the Light Brigade,michael curtiz errol flynn action ambush
4313,107315,Below Zero,justin thomas ostensen edward furlong thriller screenwriter
4315,13064,Airborne,rob bowman shane mcdermott action sport
4316,59917,Cotton Comes to Harlem,ossie davis godfrey cambridge action blaxploitation
4319,7553,Waiting...,rob mckittrick ryan reynolds comedy decision
4320,12877,Dead Man's Shoes,shane meadows paddy considine drama rage and hate
4321,39895,From a Whisper to a Scream,jeff burr vincent price comedy civil war
4323,55616,Dracula: Pages from a Virgin's Diary,guy maddin wei-qiang zhang horror dracula
4324,29697,Faith Like Potatoes,regardt van den bergh frank rautenbach drama christian film
